State Code,County Code,Latitude,Longitude,Datum,Parameter Name,Sample Duration,Pollutant Standard,Date Local,Units of Measure,Observation Count,Observation Percent,Arithmetic Mean,1st Max Value,1st Max Hour,AQI,Local Site Name,Address,State Name,County Name,City Name,Date of Last Change
51,59,38.76835,-77.18347,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,12/7/2019,Parts per billion,24,100,15.341667,34.8,21,32,Springfield Near Road Site,6831 Backlick Road,Virginia,Fairfax,Springfield,3/6/2020
51,59,38.76835,-77.18347,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,12/8/2019,Parts per billion,23,96,20.791304,29.3,17,27,Springfield Near Road Site,6831 Backlick Road,Virginia,Fairfax,Springfield,3/6/2020
51,59,38.76835,-77.18347,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,12/9/2019,Parts per billion,22,92,15.863636,31,6,29,Springfield Near Road Site,6831 Backlick Road,Virginia,Fairfax,Springfield,3/6/2020
51,59,38.76835,-77.18347,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,12/10/2019,Parts per billion,24,100,10.3875,19.8,8,18,Springfield Near Road Site,6831 Backlick Road,Virginia,Fairfax,Springfield,3/6/2020
51,59,38.76835,-77.18347,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,12/11/2019,Parts per billion,23,96,7.491304,21.2,18,20,Springfield Near Road Site,6831 Backlick Road,Virginia,Fairfax,Springfield,3/6/2020
51,59,38.76835,-77.18347,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,12/12/2019,Parts per billion,24,100,25.029167,31.8,6,29,Springfield Near Road Site,6831 Backlick Road,Virginia,Fairfax,Springfield,3/6/2020
51,59,38.76835,-77.18347,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,12/13/2019,Parts per billion,24,100,27.3875,33.4,8,31,Springfield Near Road Site,6831 Backlick Road,Virginia,Fairfax,Springfield,3/6/2020
51,59,38.76835,-77.18347,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,12/14/2019,Parts per billion,23,96,12.265217,21.5,5,20,Springfield Near Road Site,6831 Backlick Road,Virginia,Fairfax,Springfield,3/6/2020
51,59,38.76835,-77.18347,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,12/15/2019,Parts per billion,24,100,7.2375,19.6,6,18,Springfield Near Road Site,6831 Backlick Road,Virginia,Fairfax,Springfield,3/6/2020
51,59,38.76835,-77.18347,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,12/16/2019,Parts per billion,22,92,23.031818,31,7,29,Springfield Near Road Site,6831 Backlick Road,Virginia,Fairfax,Springfield,3/6/2020
51,59,38.76835,-77.18347,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,12/17/2019,Parts per billion,23,96,14.791304,24,4,23,Springfield Near Road Site,6831 Backlick Road,Virginia,Fairfax,Springfield,3/6/2020
51,59,38.76835,-77.18347,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,12/18/2019,Parts per billion,24,100,7.654167,28.5,7,26,Springfield Near Road Site,6831 Backlick Road,Virginia,Fairfax,Springfield,3/6/2020
51,59,38.76835,-77.18347,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,12/19/2019,Parts per billion,24,100,16.2125,42.7,19,40,Springfield Near Road Site,6831 Backlick Road,Virginia,Fairfax,Springfield,3/6/2020
51,59,38.76835,-77.18347,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,12/20/2019,Parts per billion,23,96,31.530435,39.2,8,37,Springfield Near Road Site,6831 Backlick Road,Virginia,Fairfax,Springfield,3/6/2020
51,59,38.76835,-77.18347,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,12/21/2019,Parts per billion,24,100,28.9375,37,8,35,Springfield Near Road Site,6831 Backlick Road,Virginia,Fairfax,Springfield,3/6/2020
51,59,38.76835,-77.18347,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,12/22/2019,Parts per billion,24,100,24.216667,32.7,18,30,Springfield Near Road Site,6831 Backlick Road,Virginia,Fairfax,Springfield,3/6/2020
51,59,38.76835,-77.18347,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,12/23/2019,Parts per billion,22,92,29.209091,36.8,18,34,Springfield Near Road Site,6831 Backlick Road,Virginia,Fairfax,Springfield,3/6/2020
51,59,38.76835,-77.18347,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,12/24/2019,Parts per billion,24,100,27.629167,36.2,18,34,Springfield Near Road Site,6831 Backlick Road,Virginia,Fairfax,Springfield,3/6/2020
51,59,38.76835,-77.18347,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,12/25/2019,Parts per billion,24,100,23.195833,33.3,21,31,Springfield Near Road Site,6831 Backlick Road,Virginia,Fairfax,Springfield,3/6/2020
51,59,38.76835,-77.18347,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,12/26/2019,Parts per billion,23,96,28.808696,39.8,12,37,Springfield Near Road Site,6831 Backlick Road,Virginia,Fairfax,Springfield,3/6/2020
51,59,38.76835,-77.18347,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,12/27/2019,Parts per billion,24,100,23.358333,29.7,6,27,Springfield Near Road Site,6831 Backlick Road,Virginia,Fairfax,Springfield,3/6/2020
51,59,38.76835,-77.18347,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,12/28/2019,Parts per billion,24,100,19.8875,33,18,31,Springfield Near Road Site,6831 Backlick Road,Virginia,Fairfax,Springfield,3/6/2020
51,59,38.76835,-77.18347,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,12/29/2019,Parts per billion,23,96,21.869565,33.4,2,31,Springfield Near Road Site,6831 Backlick Road,Virginia,Fairfax,Springfield,3/6/2020
51,59,38.76835,-77.18347,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,12/30/2019,Parts per billion,24,100,19.441667,31.2,17,29,Springfield Near Road Site,6831 Backlick Road,Virginia,Fairfax,Springfield,3/6/2020
51,59,38.76835,-77.18347,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,12/31/2019,Parts per billion,24,100,8.858333,19.5,5,18,Springfield Near Road Site,6831 Backlick Road,Virginia,Fairfax,Springfield,3/6/2020
51,87,37.55652,-77.40027,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,1/1/2019,Parts per billion,24,100,1.4375,4,17,4,MathScience Innovation Center,2401 HARTMAN STREET  MATH & SCIENCE CTR,Virginia,Henrico,East Highland Park,3/25/2020
51,87,37.55652,-77.40027,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,1/2/2019,Parts per billion,23,96,6.217391,11.6,7,10,MathScience Innovation Center,2401 HARTMAN STREET  MATH & SCIENCE CTR,Virginia,Henrico,East Highland Park,3/25/2020
51,87,37.55652,-77.40027,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,1/3/2019,Parts per billion,21,88,7.247619,12.4,18,11,MathScience Innovation Center,2401 HARTMAN STREET  MATH & SCIENCE CTR,Virginia,Henrico,East Highland Park,3/25/2020
51,87,37.55652,-77.40027,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,1/4/2019,Parts per billion,24,100,8.783333,11.8,8,10,MathScience Innovation Center,2401 HARTMAN STREET  MATH & SCIENCE CTR,Virginia,Henrico,East Highland Park,3/25/2020
51,87,37.55652,-77.40027,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,1/5/2019,Parts per billion,24,100,6.316667,16.4,22,15,MathScience Innovation Center,2401 HARTMAN STREET  MATH & SCIENCE CTR,Virginia,Henrico,East Highland Park,3/25/2020
51,87,37.55652,-77.40027,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,1/6/2019,Parts per billion,21,88,4.104762,14.3,18,13,MathScience Innovation Center,2401 HARTMAN STREET  MATH & SCIENCE CTR,Virginia,Henrico,East Highland Park,3/25/2020
51,87,37.55652,-77.40027,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,1/7/2019,Parts per billion,24,100,2.241667,6.7,22,6,MathScience Innovation Center,2401 HARTMAN STREET  MATH & SCIENCE CTR,Virginia,Henrico,East Highland Park,3/25/2020
51,87,37.55652,-77.40027,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,1/8/2019,Parts per billion,22,92,8.322727,16.9,8,15,MathScience Innovation Center,2401 HARTMAN STREET  MATH & SCIENCE CTR,Virginia,Henrico,East Highland Park,3/25/2020
51,87,37.55652,-77.40027,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,1/9/2019,Parts per billion,21,88,3.77619,16.2,7,15,MathScience Innovation Center,2401 HARTMAN STREET  MATH & SCIENCE CTR,Virginia,Henrico,East Highland Park,3/25/2020
51,87,37.55652,-77.40027,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,1/10/2019,Parts per billion,24,100,3.108333,9.2,7,8,MathScience Innovation Center,2401 HARTMAN STREET  MATH & SCIENCE CTR,Virginia,Henrico,East Highland Park,3/25/2020
51,87,37.55652,-77.40027,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,1/11/2019,Parts per billion,24,100,10.8125,26,19,25,MathScience Innovation Center,2401 HARTMAN STREET  MATH & SCIENCE CTR,Virginia,Henrico,East Highland Park,3/25/2020
51,87,37.55652,-77.40027,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,1/12/2019,Parts per billion,21,88,6,14.5,3,13,MathScience Innovation Center,2401 HARTMAN STREET  MATH & SCIENCE CTR,Virginia,Henrico,East Highland Park,3/25/2020
51,87,37.55652,-77.40027,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,1/13/2019,Parts per billion,24,100,2.966667,10.6,19,9,MathScience Innovation Center,2401 HARTMAN STREET  MATH & SCIENCE CTR,Virginia,Henrico,East Highland Park,3/25/2020
51,87,37.55652,-77.40027,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,1/14/2019,Parts per billion,24,100,11.3,33.1,19,31,MathScience Innovation Center,2401 HARTMAN STREET  MATH & SCIENCE CTR,Virginia,Henrico,East Highland Park,3/25/2020
51,87,37.55652,-77.40027,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,1/15/2019,Parts per billion,21,88,18.052381,28.1,8,26,MathScience Innovation Center,2401 HARTMAN STREET  MATH & SCIENCE CTR,Virginia,Henrico,East Highland Park,3/25/2020
51,87,37.55652,-77.40027,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,1/16/2019,Parts per billion,23,96,14.126087,24.4,23,23,MathScience Innovation Center,2401 HARTMAN STREET  MATH & SCIENCE CTR,Virginia,Henrico,East Highland Park,3/25/2020
51,87,37.55652,-77.40027,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,1/17/2019,Parts per billion,24,100,10.491667,20.8,1,19,MathScience Innovation Center,2401 HARTMAN STREET  MATH & SCIENCE CTR,Virginia,Henrico,East Highland Park,3/25/2020
51,87,37.55652,-77.40027,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,1/18/2019,Parts per billion,21,88,6.9,17.3,6,16,MathScience Innovation Center,2401 HARTMAN STREET  MATH & SCIENCE CTR,Virginia,Henrico,East Highland Park,3/25/2020
51,87,37.55652,-77.40027,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,1/19/2019,Parts per billion,24,100,3.1375,12.1,23,11,MathScience Innovation Center,2401 HARTMAN STREET  MATH & SCIENCE CTR,Virginia,Henrico,East Highland Park,3/25/2020
51,87,37.55652,-77.40027,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,1/20/2019,Parts per billion,24,100,2.308333,13.1,0,12,MathScience Innovation Center,2401 HARTMAN STREET  MATH & SCIENCE CTR,Virginia,Henrico,East Highland Park,3/25/2020
51,87,37.55652,-77.40027,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,1/21/2019,Parts per billion,21,88,2.228571,9.2,19,8,MathScience Innovation Center,2401 HARTMAN STREET  MATH & SCIENCE CTR,Virginia,Henrico,East Highland Park,3/25/2020
51,87,37.55652,-77.40027,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,1/22/2019,Parts per billion,24,100,6.3375,18.6,17,17,MathScience Innovation Center,2401 HARTMAN STREET  MATH & SCIENCE CTR,Virginia,Henrico,East Highland Park,3/25/2020
51,87,37.55652,-77.40027,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,1/23/2019,Parts per billion,22,92,8.368182,25.5,7,24,MathScience Innovation Center,2401 HARTMAN STREET  MATH & SCIENCE CTR,Virginia,Henrico,East Highland Park,3/25/2020
51,87,37.55652,-77.40027,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,1/24/2019,Parts per billion,21,88,4.285714,14.3,23,13,MathScience Innovation Center,2401 HARTMAN STREET  MATH & SCIENCE CTR,Virginia,Henrico,East Highland Park,3/25/2020
51,87,37.55652,-77.40027,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,1/25/2019,Parts per billion,24,100,12.004167,29.4,21,27,MathScience Innovation Center,2401 HARTMAN STREET  MATH & SCIENCE CTR,Virginia,Henrico,East Highland Park,3/25/2020
51,87,37.55652,-77.40027,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,1/26/2019,Parts per billion,24,100,16.9625,25.9,1,24,MathScience Innovation Center,2401 HARTMAN STREET  MATH & SCIENCE CTR,Virginia,Henrico,East Highland Park,3/25/2020
51,87,37.55652,-77.40027,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,1/27/2019,Parts per billion,21,88,13.285714,24.3,3,23,MathScience Innovation Center,2401 HARTMAN STREET  MATH & SCIENCE CTR,Virginia,Henrico,East Highland Park,3/25/2020
51,87,37.55652,-77.40027,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,1/28/2019,Parts per billion,22,92,4.227273,13.6,21,12,MathScience Innovation Center,2401 HARTMAN STREET  MATH & SCIENCE CTR,Virginia,Henrico,East Highland Park,3/25/2020
51,87,37.55652,-77.40027,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,1/29/2019,Parts per billion,24,100,7.5375,17.1,15,16,MathScience Innovation Center,2401 HARTMAN STREET  MATH & SCIENCE CTR,Virginia,Henrico,East Highland Park,3/25/2020
51,87,37.55652,-77.40027,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,1/30/2019,Parts per billion,21,88,6.22381,30.2,6,28,MathScience Innovation Center,2401 HARTMAN STREET  MATH & SCIENCE CTR,Virginia,Henrico,East Highland Park,3/25/2020
51,87,37.55652,-77.40027,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,1/31/2019,Parts per billion,24,100,8.370833,32.5,22,30,MathScience Innovation Center,2401 HARTMAN STREET  MATH & SCIENCE CTR,Virginia,Henrico,East Highland Park,3/25/2020
51,87,37.55652,-77.40027,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2/1/2019,Parts per billion,24,100,12.795833,27.5,0,25,MathScience Innovation Center,2401 HARTMAN STREET  MATH & SCIENCE CTR,Virginia,Henrico,East Highland Park,3/25/2020
51,87,37.55652,-77.40027,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2/2/2019,Parts per billion,21,88,10.704762,24.7,23,23,MathScience Innovation Center,2401 HARTMAN STREET  MATH & SCIENCE CTR,Virginia,Henrico,East Highland Park,3/25/2020
51,87,37.55652,-77.40027,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2/3/2019,Parts per billion,24,100,14.545833,23.4,0,22,MathScience Innovation Center,2401 HARTMAN STREET  MATH & SCIENCE CTR,Virginia,Henrico,East Highland Park,3/25/2020
51,87,37.55652,-77.40027,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2/4/2019,Parts per billion,24,100,15.483333,29.2,22,27,MathScience Innovation Center,2401 HARTMAN STREET  MATH & SCIENCE CTR,Virginia,Henrico,East Highland Park,3/25/2020
51,87,37.55652,-77.40027,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2/5/2019,Parts per billion,21,88,14.657143,30.1,20,28,MathScience Innovation Center,2401 HARTMAN STREET  MATH & SCIENCE CTR,Virginia,Henrico,East Highland Park,3/25/2020
51,87,37.55652,-77.40027,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2/6/2019,Parts per billion,24,100,9.795833,19.8,19,18,MathScience Innovation Center,2401 HARTMAN STREET  MATH & SCIENCE CTR,Virginia,Henrico,East Highland Park,3/25/2020
51,87,37.55652,-77.40027,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2/7/2019,Parts per billion,22,92,7.690909,15.4,1,14,MathScience Innovation Center,2401 HARTMAN STREET  MATH & SCIENCE CTR,Virginia,Henrico,East Highland Park,3/25/2020
51,87,37.55652,-77.40027,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2/8/2019,Parts per billion,21,88,3.980952,11.9,3,10,MathScience Innovation Center,2401 HARTMAN STREET  MATH & SCIENCE CTR,Virginia,Henrico,East Highland Park,3/25/2020
51,87,37.55652,-77.40027,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2/9/2019,Parts per billion,24,100,3.0375,15.1,23,14,MathScience Innovation Center,2401 HARTMAN STREET  MATH & SCIENCE CTR,Virginia,Henrico,East Highland Park,3/25/2020
51,87,37.55652,-77.40027,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2/10/2019,Parts per billion,24,100,11.991667,25,1,24,MathScience Innovation Center,2401 HARTMAN STREET  MATH & SCIENCE CTR,Virginia,Henrico,East Highland Park,3/25/2020
51,87,37.55652,-77.40027,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2/11/2019,Parts per billion,21,88,2.533333,6.1,8,6,MathScience Innovation Center,2401 HARTMAN STREET  MATH & SCIENCE CTR,Virginia,Henrico,East Highland Park,3/25/2020
51,87,37.55652,-77.40027,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2/12/2019,Parts per billion,22,92,6.104545,21.6,17,20,MathScience Innovation Center,2401 HARTMAN STREET  MATH & SCIENCE CTR,Virginia,Henrico,East Highland Park,3/25/2020
51,87,37.55652,-77.40027,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2/13/2019,Parts per billion,24,100,7.975,34,22,32,MathScience Innovation Center,2401 HARTMAN STREET  MATH & SCIENCE CTR,Virginia,Henrico,East Highland Park,3/25/2020
51,87,37.55652,-77.40027,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2/14/2019,Parts per billion,21,88,10.442857,25.9,7,24,MathScience Innovation Center,2401 HARTMAN STREET  MATH & SCIENCE CTR,Virginia,Henrico,East Highland Park,3/25/2020
51,87,37.55652,-77.40027,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2/15/2019,Parts per billion,24,100,5.666667,9.7,7,8,MathScience Innovation Center,2401 HARTMAN STREET  MATH & SCIENCE CTR,Virginia,Henrico,East Highland Park,3/25/2020
51,87,37.55652,-77.40027,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2/16/2019,Parts per billion,24,100,7.333333,26.5,21,25,MathScience Innovation Center,2401 HARTMAN STREET  MATH & SCIENCE CTR,Virginia,Henrico,East Highland Park,3/25/2020
51,87,37.55652,-77.40027,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2/17/2019,Parts per billion,21,88,6.195238,11,5,10,MathScience Innovation Center,2401 HARTMAN STREET  MATH & SCIENCE CTR,Virginia,Henrico,East Highland Park,3/25/2020
51,87,37.55652,-77.40027,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2/18/2019,Parts per billion,24,100,3.483333,9.1,8,8,MathScience Innovation Center,2401 HARTMAN STREET  MATH & SCIENCE CTR,Virginia,Henrico,East Highland Park,3/25/2020
51,87,37.55652,-77.40027,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2/19/2019,Parts per billion,22,92,2.25,5.2,23,5,MathScience Innovation Center,2401 HARTMAN STREET  MATH & SCIENCE CTR,Virginia,Henrico,East Highland Park,3/25/2020
51,87,37.55652,-77.40027,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2/20/2019,Parts per billion,21,88,2.833333,8.8,23,8,MathScience Innovation Center,2401 HARTMAN STREET  MATH & SCIENCE CTR,Virginia,Henrico,East Highland Park,3/25/2020
51,87,37.55652,-77.40027,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2/21/2019,Parts per billion,24,100,10.191667,20.7,7,19,MathScience Innovation Center,2401 HARTMAN STREET  MATH & SCIENCE CTR,Virginia,Henrico,East Highland Park,3/25/2020
51,87,37.55652,-77.40027,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2/22/2019,Parts per billion,24,100,6.6375,11.4,20,10,MathScience Innovation Center,2401 HARTMAN STREET  MATH & SCIENCE CTR,Virginia,Henrico,East Highland Park,3/25/2020
51,87,37.55652,-77.40027,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2/23/2019,Parts per billion,21,88,1.804762,2.6,3,2,MathScience Innovation Center,2401 HARTMAN STREET  MATH & SCIENCE CTR,Virginia,Henrico,East Highland Park,3/25/2020
51,87,37.55652,-77.40027,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2/24/2019,Parts per billion,24,100,2.754167,6.6,4,6,MathScience Innovation Center,2401 HARTMAN STREET  MATH & SCIENCE CTR,Virginia,Henrico,East Highland Park,3/25/2020
51,87,37.55652,-77.40027,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2/25/2019,Parts per billion,24,100,4.9625,20.8,21,19,MathScience Innovation Center,2401 HARTMAN STREET  MATH & SCIENCE CTR,Virginia,Henrico,East Highland Park,3/25/2020
51,87,37.55652,-77.40027,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2/26/2019,Parts per billion,21,88,8.833333,22.6,8,21,MathScience Innovation Center,2401 HARTMAN STREET  MATH & SCIENCE CTR,Virginia,Henrico,East Highland Park,3/25/2020
51,87,37.55652,-77.40027,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2/27/2019,Parts per billion,21,88,2.828571,10.6,23,9,MathScience Innovation Center,2401 HARTMAN STREET  MATH & SCIENCE CTR,Virginia,Henrico,East Highland Park,3/25/2020
51,87,37.55652,-77.40027,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2/28/2019,Parts per billion,24,100,3.1375,12,0,11,MathScience Innovation Center,2401 HARTMAN STREET  MATH & SCIENCE CTR,Virginia,Henrico,East Highland Park,3/25/2020
51,87,37.55652,-77.40027,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,3/1/2019,Parts per billion,21,88,1.514286,3.8,19,3,MathScience Innovation Center,2401 HARTMAN STREET  MATH & SCIENCE CTR,Virginia,Henrico,East Highland Park,3/25/2020
51,87,37.55652,-77.40027,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,3/2/2019,Parts per billion,24,100,7.033333,21,20,20,MathScience Innovation Center,2401 HARTMAN STREET  MATH & SCIENCE CTR,Virginia,Henrico,East Highland Park,3/25/2020
51,87,37.55652,-77.40027,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,3/3/2019,Parts per billion,24,100,4.270833,13.1,0,12,MathScience Innovation Center,2401 HARTMAN STREET  MATH & SCIENCE CTR,Virginia,Henrico,East Highland Park,3/25/2020
51,87,37.55652,-77.40027,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,3/4/2019,Parts per billion,21,88,1.847619,6.4,19,6,MathScience Innovation Center,2401 HARTMAN STREET  MATH & SCIENCE CTR,Virginia,Henrico,East Highland Park,3/25/2020
51,87,37.55652,-77.40027,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,3/5/2019,Parts per billion,18,75,5.333333,23.2,20,22,MathScience Innovation Center,2401 HARTMAN STREET  MATH & SCIENCE CTR,Virginia,Henrico,East Highland Park,3/25/2020
51,87,37.55652,-77.40027,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,3/6/2019,Parts per billion,24,100,7.445833,30.8,21,28,MathScience Innovation Center,2401 HARTMAN STREET  MATH & SCIENCE CTR,Virginia,Henrico,East Highland Park,3/25/2020
51,87,37.55652,-77.40027,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,3/7/2019,Parts per billion,21,88,11.595238,25,7,24,MathScience Innovation Center,2401 HARTMAN STREET  MATH & SCIENCE CTR,Virginia,Henrico,East Highland Park,3/25/2020
51,87,37.55652,-77.40027,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,3/8/2019,Parts per billion,24,100,13.1375,26.9,3,25,MathScience Innovation Center,2401 HARTMAN STREET  MATH & SCIENCE CTR,Virginia,Henrico,East Highland Park,3/25/2020
51,87,37.55652,-77.40027,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,3/9/2019,Parts per billion,24,100,1.970833,3.2,0,3,MathScience Innovation Center,2401 HARTMAN STREET  MATH & SCIENCE CTR,Virginia,Henrico,East Highland Park,3/25/2020
51,87,37.55652,-77.40027,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,3/10/2019,Parts per billion,21,88,6.1,11.5,6,10,MathScience Innovation Center,2401 HARTMAN STREET  MATH & SCIENCE CTR,Virginia,Henrico,East Highland Park,3/25/2020
51,87,37.55652,-77.40027,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,3/11/2019,Parts per billion,21,88,11.895238,34.4,19,32,MathScience Innovation Center,2401 HARTMAN STREET  MATH & SCIENCE CTR,Virginia,Henrico,East Highland Park,3/25/2020
51,87,37.55652,-77.40027,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,3/12/2019,Parts per billion,24,100,5.429167,19.7,23,18,MathScience Innovation Center,2401 HARTMAN STREET  MATH & SCIENCE CTR,Virginia,Henrico,East Highland Park,3/25/2020
51,87,37.55652,-77.40027,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,3/13/2019,Parts per billion,21,88,10.728571,29.3,8,27,MathScience Innovation Center,2401 HARTMAN STREET  MATH & SCIENCE CTR,Virginia,Henrico,East Highland Park,3/25/2020
51,87,37.55652,-77.40027,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,3/14/2019,Parts per billion,24,100,6.6125,19.3,7,18,MathScience Innovation Center,2401 HARTMAN STREET  MATH & SCIENCE CTR,Virginia,Henrico,East Highland Park,3/25/2020
51,87,37.55652,-77.40027,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,3/15/2019,Parts per billion,24,100,4.129167,6.4,6,6,MathScience Innovation Center,2401 HARTMAN STREET  MATH & SCIENCE CTR,Virginia,Henrico,East Highland Park,3/25/2020
